replica,profile,respondent_id,persona,theta,output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,theta_hat,profile_hat,theta_imposed,profile_imp,profile_target,persona_target
16,intermediate,8137a17c-dc8d-48d1-ac27-4243fc9b20fd,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.2557218450124617,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"", ""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-0.28288000927316964,novice,-0.2557218450124617,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
16,intermediate,a6423297-09c4-4fad-bc59-385ca70e35c2,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-0.7824520909110854,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""2"", ""4"": ""2"", ""5"": ""2"",
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""2"",
""11"": ""2"", ""12"": ""2"", ""13"": ""2"", ""14"": ""2"", ""15"": ""2"",
""16"": ""2"", ""17"": ""2"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.7773414321078994,novice,-0.7824520909110854,novice,novice,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
16,intermediate,4abd67fb-fb8d-4cae-8bdc-3902ba0817ed,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",0.2892666382437144,"{
""1"": ""3"", ""2"": ""3"", ""3"": ""3"", ""4"": ""3"", ""5"": ""3"", ""6"": ""3"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""3"",
""21"": ""2"", ""22"": ""2""
}",3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.29429981252909976,intermediate,0.2892666382437144,intermediate,intermediate,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
16,intermediate,329ad483-20b4-419c-b906-6eb90ee417ba,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.4920092234510768,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"", ""6"": ""2"", ""7"": ""1"", ""8"": ""2"", ""9"": ""1"", ""10"": ""3"",
""11"": ""3"", ""12"": ""1"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.5415920372581856,novice,-0.4920092234510768,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
16,intermediate,e5c677a2-0796-4c77-894a-935b9e5c67b7,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",0.2871753219289334,"{
""1"": ""3"", ""2"": ""3"", ""3"": ""3"", ""4"": ""3"", ""5"": ""3"", ""6"": ""3"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""3"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,0.2923257528429508,intermediate,0.2871753219289334,intermediate,intermediate,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
16,intermediate,05705fb0-a171-4956-85ef-d011e6eeea96,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",-2.845659408433336,"{
""1"": ""1"", ""2"": ""1"", ""3"": ""1"", ""4"": ""1"", ""5"": ""1"", ""6"": ""1"", ""7"": ""1"", ""8"": ""1"", ""9"": ""1"", ""10"": ""1"",
""11"": ""1"", ""12"": ""1"", ""13"": ""1"", ""14"": ""1"", ""15"": ""1"", ""16"": ""1"", ""17"": ""1"", ""18"": ""1"", ""19"": ""1"", ""20"": ""1"",
""21"": ""1"", ""22"": ""1""
}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.9999965620694273,novice,-2.845659408433336,novice,novice,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
16,intermediate,12c75eab-3be0-4616-9cbe-b2f8c37be63a,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.3041471185697519,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""2"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-0.35135395308964357,novice,-0.3041471185697519,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
16,intermediate,6f115ffe-f35a-4446-bb77-1ecef345881b,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-0.8852369175939545,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""1"", ""8"": ""2"", ""9"": ""1"", ""10"": ""2"",
""11"": ""2"", ""12"": ""1"", ""13"": ""2"", ""14"": ""2"", ""15"": ""1"",
""16"": ""3"", ""17"": ""2"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""1"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,-0.8632192342430864,novice,-0.8852369175939545,novice,novice,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
16,intermediate,ff9c1a63-d2d5-44db-b989-9d256218522c,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",0.0086079323345155,"{
""1"": ""2"", ""2"": ""3"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""3"",
""21"": ""2"", ""22"": ""2""
}",2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.033841823093336165,intermediate,0.0086079323345155,intermediate,intermediate,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
16,intermediate,fea7e370-22b5-43c8-961f-6a67e0791399,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.1614629498161117,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-0.16065378416219558,intermediate,-0.1614629498161117,intermediate,intermediate,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
16,intermediate,f586689c-de84-42e6-89fe-e3472a5f1f8a,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",0.0086079323345155,"{
""1"": ""2"", ""2"": ""3"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""3"",
""21"": ""2"", ""22"": ""2""
}",2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.033841823093336165,intermediate,0.0086079323345155,intermediate,intermediate,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
16,intermediate,ad7898ab-94a5-4c7e-86cc-c1c6110e5e68,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",-1.213984333423682,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""2"", ""4"": ""2"", ""5"": ""2"",
""6"": ""2"", ""7"": ""1"", ""8"": ""2"", ""9"": ""1"", ""10"": ""2"",
""11"": ""2"", ""12"": ""1"", ""13"": ""2"", ""14"": ""2"", ""15"": ""1"",
""16"": ""2"", ""17"": ""2"", ""18"": ""1"", ""19"": ""2"", ""20"": ""2"",
""21"": ""1"", ""22"": ""1""
}",2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,-1.1471985842944155,novice,-1.213984333423682,novice,novice,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
16,intermediate,92a9690e-dcfd-4f45-ad75-20566d79d897,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.094947038087351,"{
""1"": ""2"", ""2"": ""3"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""1""
}",2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.08864281054747583,intermediate,-0.094947038087351,intermediate,intermediate,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
16,intermediate,e4f4bd62-5410-4901-bf21-4066db3493d2,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-1.4879371640921355,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""2"", ""4"": ""1"", ""5"": ""2"", ""6"": ""2"", ""7"": ""1"", ""8"": ""2"", ""9"": ""1"", ""10"": ""2"",
""11"": ""2"", ""12"": ""1"", ""13"": ""1"", ""14"": ""2"", ""15"": ""1"", ""16"": ""2"", ""17"": ""2"", ""18"": ""1"", ""19"": ""1"", ""20"": ""2"",
""21"": ""1"", ""22"": ""1""
}",2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,-1.5581004985025297,novice,-1.4879371640921355,novice,novice,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
16,intermediate,75c95c68-b5c0-4fa3-903b-99ce9dc9082a,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",0.353364592397483,"{
""1"": ""3"", ""2"": ""3"", ""3"": ""3"", ""4"": ""3"", ""5"": ""3"", ""6"": ""3"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"", ""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""3"", ""19"": ""2"", ""20"": ""3"", ""21"": ""2"", ""22"": ""1""
}",3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,0.34842606973941065,intermediate,0.353364592397483,intermediate,intermediate,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
16,intermediate,b957d5b6-aef4-4368-a983-84b05628a73d,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.5464102849112892,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""2"", ""12"": ""1"", ""13"": ""2"", ""14"": ""2"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.5907015023747318,novice,-0.5464102849112892,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
16,intermediate,17e01fd7-1e1d-4245-8d5e-cfcd63738389,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",1.2625533741178467,"{
""1"": ""3"", ""2"": ""4"", ""3"": ""3"", ""4"": ""3"", ""5"": ""4"", ""6"": ""3"", ""7"": ""3"", ""8"": ""4"", ""9"": ""3"", ""10"": ""4"",
""11"": ""3"", ""12"": ""3"", ""13"": ""3"", ""14"": ""4"", ""15"": ""2"", ""16"": ""3"", ""17"": ""4"", ""18"": ""3"", ""19"": ""3"", ""20"": ""3"",
""21"": ""3"", ""22"": ""2""
}",3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,1.2602623514774196,advanced,1.2625533741178467,advanced,advanced,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
16,intermediate,5d7c5d88-5e73-4952-b220-d436a7215956,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",-0.5809541884077462,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"", ""6"": ""2"", ""7"": ""1"", ""8"": ""2"", ""9"": ""1"", ""10"": ""2"",
""11"": ""3"", ""12"": ""1"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.620230791841482,novice,-0.5809541884077462,novice,novice,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
16,intermediate,e96c0371-37c5-4ea5-917e-03d893f0c47b,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.0477141187712646,"{
""1"": ""2"", ""2"": ""3"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-0.032489199832385546,intermediate,-0.0477141187712646,intermediate,intermediate,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
16,intermediate,45b7fd45-19fd-49a9-b32d-52df6b48a709,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-0.3730433581071479,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""3"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""1"", ""14"": ""3"", ""15"": ""1"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.42836759565156934,novice,-0.3730433581071479,novice,novice,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
16,intermediate,104f127f-f26c-402e-830c-3dc8b75d1f81,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",0.3005584348135089,"{
""1"": ""3"", ""2"": ""3"", ""3"": ""3"", ""4"": ""3"", ""5"": ""3"",
""6"": ""3"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""3"", ""20"": ""3"",
""21"": ""2"", ""22"": ""1""
}",3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,0.302220756806147,intermediate,0.3005584348135089,intermediate,intermediate,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
16,intermediate,eb29f014-2772-4c18-912b-64f2a3b02459,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.2220472527896454,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""2"", ""6"": ""3"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""3"",
""21"": ""2"", ""22"": ""2""
}",2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,-0.23429858469156264,novice,-0.2220472527896454,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
16,intermediate,8ad9e328-5d8a-4fd2-8754-c64e2d8157c5,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-0.0477141187712646,"{
""1"": ""2"", ""2"": ""3"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-0.032489199832385546,intermediate,-0.0477141187712646,intermediate,intermediate,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
16,intermediate,4cd4d680-a984-43c3-87a6-85386c27d7dc,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",1.0302015365145838,"{
""1"": ""3"", ""2"": ""3"", ""3"": ""4"", ""4"": ""3"", ""5"": ""3"", ""6"": ""3"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""3"", ""14"": ""4"", ""15"": ""2"", ""16"": ""4"", ""17"": ""4"", ""18"": ""3"", ""19"": ""3"", ""20"": ""3"",
""21"": ""3"", ""22"": ""2""
}",3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0635380939120112,advanced,1.0302015365145838,advanced,advanced,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
16,intermediate,62b5bc01-e87e-491d-8729-98f2808076d2,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",0.1425821586395421,"{
""1"": ""3"", ""2"": ""3"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"", ""6"": ""3"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"", 
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"", 
""21"": ""2"", ""22"": ""2""
}",3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.1517729023093624,intermediate,0.1425821586395421,intermediate,intermediate,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
16,intermediate,ec61d527-713f-407b-86f7-a3636c7fec2c,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-0.2438926628104336,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"", ""6"": ""2"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""2"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-0.2654904017675099,novice,-0.2438926628104336,novice,novice,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
